City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Verkhnevilyuysk,RU,2021-01-27 21:55:01,63.4453,120.3167,-47.63,77,100,2.86
592,Ojinaga,MX,2021-01-27 21:55:01,29.5667,-104.4167,55.4,26,1,2.84
593,Juneau,US,2021-01-27 21:55:01,58.3019,-134.4197,21.2,38,20,18.41
594,Birin,NP,2021-01-27 21:55:01,26.8865,88.0718,43.65,80,0,4.14
595,Gurlan,UZ,2021-01-27 21:55:02,41.8447,60.3919,23.0,86,0,4.61
596,Altos Del Rosario,CO,2021-01-27 21:55:02,8.7944,-74.1658,94.42,36,33,3.4
597,Chino Valley,US,2021-01-27 21:55:02,34.7575,-112.4538,37.99,60,1,8.05
598,Methoni,GR,2021-01-27 21:55:02,36.8197,21.7049,45.0,65,27,3.44
599,Champerico,GT,2021-01-27 21:51:05,14.3,-91.9167,91.4,52,40,9.22
600,Songea,TZ,2021-01-27 21:55:04,-10.6833,35.65,64.2,98,55,3.0
601,Mancio Lima,BR,2021-01-27 21:55:04,-7.6142,-72.8958,86.0,70,40,5.75
